"Date","Price","Open","High","Low","Change","ID","CROSS"
"2018-06-12","1.5286","1.5293","1.5349","1.5257","-0.0004","EURCAD_2018-06-12",EURCAD
"2018-06-11","1.5292","1.5263","1.5359","1.5258","0.0053","EURCAD_2018-06-11",EURCAD
"2018-06-08","1.5211","1.5307","1.5343","1.5203","-0.0062","EURCAD_2018-06-08",EURCAD
"2018-06-07","1.5306","1.5242","1.5367","1.5235","0.0045","EURCAD_2018-06-07",EURCAD
"2018-06-06","1.5238","1.5196","1.5259","1.5126","0.0026","EURCAD_2018-06-06",EURCAD
"2018-06-05","1.5199","1.5125","1.5242","1.5103","0.0049","EURCAD_2018-06-05",EURCAD
"2018-06-04","1.5125","1.5095","1.5168","1.5091","0.0018","EURCAD_2018-06-04",EURCAD
"2018-06-01","1.5098","1.5147","1.5186","1.5081","-0.0035","EURCAD_2018-06-01",EURCAD
"2018-05-31","1.5151","1.5018","1.5171","1.4970","0.0091","EURCAD_2018-05-31",EURCAD
"2018-05-30","1.5014","1.5022","1.5123","1.4909","-0.0006","EURCAD_2018-05-30",EURCAD
"2018-05-29","1.5023","1.5102","1.5122","1.4984","-0.0052","EURCAD_2018-05-29",EURCAD
"2018-05-28","1.5101","1.5113","1.5229","1.5073","-0.0009","EURCAD_2018-05-28",EURCAD
"2018-05-25","1.5115","1.5099","1.5156","1.5084","0.0012","EURCAD_2018-05-25",EURCAD
"2018-05-24","1.5097","1.5008","1.5152","1.4999","0.0059","EURCAD_2018-05-24",EURCAD
"2018-05-23","1.5009","1.5098","1.5143","1.4994","-0.0060","EURCAD_2018-05-23",EURCAD
"2018-05-22","1.5099","1.5077","1.5110","1.5016","0.0014","EURCAD_2018-05-22",EURCAD
"2018-05-21","1.5078","1.5148","1.5173","1.5065","-0.0061","EURCAD_2018-05-21",EURCAD
"2018-05-18","1.5171","1.5104","1.5207","1.5065","0.0045","EURCAD_2018-05-18",EURCAD
"2018-05-17","1.5103","1.5098","1.5128","1.5047","0.0003","EURCAD_2018-05-17",EURCAD
"2018-05-16","1.5098","1.5244","1.5248","1.5071","-0.0093","EURCAD_2018-05-16",EURCAD
"2018-05-15","1.5240","1.5281","1.5301","1.5217","-0.0027","EURCAD_2018-05-15",EURCAD
"2018-05-14","1.5281","1.5280","1.5319","1.5262","0.0001","EURCAD_2018-05-14",EURCAD
"2018-05-11","1.5280","1.5214","1.5293","1.5175","0.0045","EURCAD_2018-05-11",EURCAD
"2018-05-10","1.5212","1.5235","1.5257","1.5147","-0.0013","EURCAD_2018-05-10",EURCAD
"2018-05-09","1.5232","1.5361","1.5375","1.5201","-0.0087","EURCAD_2018-05-09",EURCAD
